k,epoch,train_loss,val_loss
0,14,0.6562974569646244,0.6550680488700675
0,29,0.593826284613758,0.596166619176284
0,44,0.5380989199886521,0.5456007128810313
0,59,0.4883298917271175,0.5011981480987608
0,74,0.44408133047062626,0.4629138840350064
0,89,0.4052538828624431,0.4301169816385709
0,104,0.3707755053784912,0.4016661346381167
0,119,0.3389771614815874,0.3785377194342878
0,134,0.32968329851079725,0.43066047625135384
0,149,0.3187259167657957,0.42739669865874647
0,164,0.32062365029526835,0.4393528636787293
0,179,0.48552887974184067,0.6179695067688448
0,194,0.4676726995157629,0.6054111492134621
0,209,0.45070204006147885,0.5950243603094237
0,224,0.43483109429755057,0.5885298773316534
0,239,0.42024983478758693,0.5915062383771017
0,254,0.41162780033150753,0.7179289900808373
0,269,0.42384195611925896,0.7162435842129786
0,284,0.4218531010787935,0.7156665624818273
0,299,0.4207185435096718,0.7151567969459267
0,314,0.42024052907163983,0.7149308014585305
0,329,0.4198237398495307,0.7144672437102599
0,344,0.4195363606195891,0.7144445141070334
0,359,0.418587377094704,0.713008271119136
0,374,0.4177704205883272,0.7114055911411741
0,389,0.4167964031221853,0.7105496237025803
0,404,0.41593392697054615,0.7101883507464066
0,419,0.41545605764438726,0.7097329869191669
0,434,0.4149212751290831,0.7090482753741526
0,449,0.4145821173782481,0.7084600680768168
0,464,0.41422728812807247,0.7081461246432434
0,479,0.4141492693661622,0.7078211938636993
0,494,0.41378934603132816,0.7074877963996598
1,14,0.4669445774875942,0.5009009781112161
1,29,0.46782918075108365,0.5052371993875956
1,44,0.47145050650939774,0.5102760482165298
1,59,0.48660673725534775,0.5153205451710651
1,74,0.4866728699794695,0.5183112055013528
1,89,0.48738102944705686,0.5220259475531297
1,104,0.49003160198957874,0.5253955467339962
1,119,0.5080624433716103,0.5289846429030078
1,134,0.5219663976712599,0.5328293761976193
1,149,0.5212558199064928,0.5376590579921275
1,164,0.5206240488365944,0.5421989148912334
1,179,0.5200726104067515,0.5471862202548954
1,194,0.5196205828667436,0.5535448326012243
1,209,0.5193400767317571,0.5599550009941426
1,224,0.5191518306881276,0.567382493914463
1,239,0.5190851080942525,0.5774782632273743
1,254,0.5191823859460092,0.5889209279625496
1,269,0.5194354390586525,0.6048525493846924
1,284,0.5196846860514324,0.6351736061673309
1,299,0.5205905319670977,0.8292348483180438
1,314,0.5375610817530596,0.8386307475748029
1,329,0.5369511544695863,0.9055067528583944
1,344,0.5364133479996894,0.9078045526924017
1,359,0.5357253992405008,0.9107662384988139
1,374,0.5351998326183798,0.9148180370449264
1,389,0.5346677676832927,0.9163395214631154
1,404,0.5337772783875162,0.9744104195401027
1,419,0.5176285347366268,0.974093318446297
1,434,0.5155244782961258,0.9737754721872807
1,449,0.5145257067857727,0.9734817441002788
1,464,0.5123408133138466,0.9731557829326943
1,479,0.5104393813021494,0.9729220306866441
1,494,0.5090109764623428,0.9726762978250755
