k,epoch,train_loss,val_loss
4,314,0.18558613510832112,0.021323673020137688
4,329,0.185587724820702,0.021634123655742427
4,344,0.18560265523167105,0.021942686050250966
4,359,0.1856253631086156,0.022243141715798012
4,374,0.18564921690612923,0.022549723516362398
4,389,0.18568784860774004,0.022855637483828236
4,404,0.18572936537307003,0.02315150758160363
4,419,0.1857846559168689,0.023453838220288896
4,434,0.18584369887170626,0.023756057353979503
4,449,0.1859152963668917,0.0240485968669189
4,464,0.18599919785451258,0.02434890706202782
4,479,0.18608560595746312,0.024646568276802363
4,494,0.18618939403725562,0.024935836840738287
